bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
24980,Lincoln's Dreams,Connie Willis,3.52,553270257,9.78055E+12,eng,245,3542,303,6/1/1992,Bantam Doubleday Dell Publishing Company Inc.,
24982,Uncharted Territory,Connie Willis,3.51,553562940,9.78055E+12,eng,149,1240,122,6/1/1994,Spectra,
24984,Passage,Connie Willis,3.69,553580515,9.78055E+12,eng,780,7331,753,1/2/2002,Bantam,
24985,Bellwether,Connie Willis,3.92,553562967,9.78055E+12,eng,248,9419,1110,6/2/1997,Spectra,
25002,Writing Degree Zero,Roland Barthes/Annette Lavers/Colin Smith/Susan Sontag,3.88,809013843,9.78081E+12,eng,96,19,0,5/1/1977,Hill and Wang,
25005,New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery,Anthony Grafton,3.62,674618769,9.78067E+12,eng,296,71,4,3/15/1995,Belknap Press,
25012,The Book of My Life,Girolamo Cardano/Jean Stoner/Anthony Grafton,3.75,1590170164,9.78159E+12,en-GB,320,72,12,10/31/2002,NYRB Classics,
25013,A Crack in the Edge of the World,Simon Winchester,3.78,60572000,9.78006E+12,eng,419,5413,499,10/10/2006,Harper Perennial,
25014,The Map That Changed the World: William Smith and the Birth of Modern Geology,Simon Winchester,3.82,60931809,9.78006E+12,eng,329,10452,539,7/30/2002,Perennial,
25015,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Simon Winchester,3.92,312423373,9.78031E+12,eng,416,1398,95,4/1/2004,Picador,
25016,Outposts: Journeys to the Surviving Relics of the British Empire,Simon Winchester,3.79,60598611,9.78006E+12,eng,400,1209,106,6/15/2004,Harper Perennial,
25017,Krakatoa: The Day the World Exploded: August 27  1883,Simon Winchester,3.87,60838590,9.78006E+12,eng,464,15680,1074,7/5/2005,Harper Perennial,
25021,How the Irish Saved Civilization,Thomas Cahill,3.81,340637870,9.78034E+12,en-GB,256,91,13,3/3/2003,Sceptre,
25023,Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage,Darina Allen/Regina Sexton,4.19,190492011X,9.7819E+12,eng,288,200,7,12/22/2004,Kyle Books,
25025,The Scotch-Irish: A Social History,James Graham Leyburn,3.97,807842591,9.78081E+12,eng,377,210,25,8/30/1989,University of North Carolina Press,
25027,Irish Blessings,Ashley Shannon,4.05,762404787,9.78076E+12,eng,128,29,2,2/22/1999,Running Press,
25032,Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice,Juliette Aristides,4.12,823006573,9.78082E+12,eng,160,3686,24,11/1/2006,Watson-Guptill,
25033,Common Herbs for Natural Health,Juliette De Bairacli Levy/Heather  Wood,4.45,961462094,9.78096E+12,eng,223,113,7,4/11/1996,Ash Tree Publishing,
25034,The Complete Herbal Handbook for the Dog and Cat,Juliette De Bairacli Levy,4.31,571161154,9.78057E+12,eng,368,106,7,4/8/1991,Faber  Faber,
25037,El rey de Les Halles,Juliette Benzoni/Francisco Rodriguez de Lecea,4.19,8466619453,9.78847E+12,spa,448,207,5,1/1/2007,Ediciones B,
25041,The Case of the Snowboarding Superstar (Jigsaw Jones  #29),James Preller/R.W. Alley/Jamie  Smith,3.98,439793955,9.78044E+12,en-US,80,123,13,1/1/2006,Scholastic,
25044,The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),James Preller/R.W. Alley/Jamie  Smith,3.75,439896185,9.78044E+12,eng,80,104,6,1/1/2007,Scholastic,
25045,The Case of the Marshmallow Monster (Jigsaw Jones  #11),James Preller/R.W. Alley,3.92,439184738,9.78044E+12,en-US,80,227,17,3/1/2001,Scholastic Paperbacks,
25047,The Case of the Stinky Science Project (Jigsaw Jones  #9),James Preller/John Speirs/James Preller,3.83,439114284,9.78044E+12,en-US,80,162,11,3/1/2001,Scholastic Paperbacks,
25048,The Case Of The Buried Treasure,James Preller/Jamie Smith/R.W. Alley,3.92,043930931X,9.78044E+12,eng,112,101,9,1/1/2002,Scholastic Paperbacks,
25050,The Case of the Mummy Mystery (Jigsaw Jones  #6),James Preller/John Speirs/R.W. Alley,3.81,439080940,9.78044E+12,en-US,80,327,22,3/1/2001,Scholastic Paperbacks,
25051,Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1),Betty MacDonald/Alexandra Boiger,4.16,64401480,9.78006E+12,eng,128,48919,1089,8/14/2007,HarperCollins,
25052,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),Betty MacDonald/Alexandra Boiger,4.16,64401510,9.78006E+12,eng,192,13359,236,8/14/2007,HarperCollins,
25053,Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4),Betty MacDonald/Alexandra Boiger,4.24,64401499,9.78006E+12,eng,125,14745,203,8/14/2007,HarperCollins,
25055,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4),Betty MacDonald/Hilary Knight,4.46,60248122,9.78006E+12,eng,392,922,86,6/15/1995,HarperCollins,
25059,Brightness Reef (Uplift Storm Trilogy  #1),David Brin,3.9,553573306,9.78055E+12,eng,661,8963,153,10/1/1996,Spectra,
25060,Brightness Falls,Jay McInerney,3.74,747553718,9.78075E+12,eng,432,46,0,8/6/2001,Bloomsbury,
25061,This Side of Brightness,Colum McCann,3.85,312421974,9.78031E+12,eng,304,2506,264,1/1/2003,Picador,
25065,Dazzling Brightness (Greek Myths  #1),Roberta Gellis,3.84,786000236,9.78079E+12,eng,446,196,16,6/1/1994,Pinnacle,
25069,Bright Lights  Big City,Jay McInerney/Sylvie Durastanti,3.77,2879290937,9.78288E+12,fre,192,68,5,10/14/1997,Editions de l'Olivier,
25074,How it Ended,Jay McInerney,3.49,747553564,9.78075E+12,eng,196,762,56,8/6/2009,Bloomsbury Publishing PLC,
25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.25,60974990,9.78006E+12,eng,272,15923,666,6/12/1992,Harper Perennial,
25083,Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America,Dan Savage,3.81,452284163,9.78045E+12,eng,320,3090,195,9/30/2003,Penguin Books,
25084,Savage Love: Straight Answers from America's Most Popular Sex Columnist,Dan Savage,3.85,452278155,9.78045E+12,en-GB,352,900,61,10/1/1998,Penguin Books,
25099,The Doll's House (The Sandman  #2),Neil Gaiman/Steve Parkhouse/Chris Bachalo/Michael Zulli/Mike Dringenberg/Malcolm Jones III/Todd Klein/Clive Barker,4.44,1563892251,9.78156E+12,eng,232,63599,1518,3/10/1999,Vertigo,
25100,Dream Country (The Sandman  #3),Neil Gaiman/Kelley Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Erickson,4.24,156389226X,9.78156E+12,eng,111,84421,1201,2/5/1999,DC Comics,
25101,Season of Mists (The Sandman  #4),Neil Gaiman/Matt Wagner/George Pratt/Dick Giordano/Kelley Jones/P. Craig Russell/Mike Dringenberg/Malcolm Jones III/Todd Klein/Harlan Ellison,4.54,1563890356,9.78156E+12,eng,217,50951,1038,3/10/1999,Vertigo,
25102,A Game of You (The Sandman  #5),Neil Gaiman/Shawn McManus/Colleen Doran/Bryan Talbot/George Pratt/Stan Woch/Dick Giordano/Todd Klein,4.43,1563890933,9.78156E+12,eng,192,43065,876,3/10/1999,Vertigo,
25103,World's End (The Sandman  #8),Neil Gaiman/Mike Allred/Gary Amaro/Mark Buckingham/David Giordano/Tony Harris/Steve Leialoha/Vince Locke/Shea Anton Pensa/Alec Stevens/Bryan Talbot/John Watkiss/Todd Klein/Michael Zulli/Stephen King,4.47,1563891700,9.78156E+12,eng,160,36629,675,7/16/1999,Vertigo,
25104,The Wake (The Sandman  #10),Neil Gaiman/Michael Zulli/Jon J. Muth/Charles Vess/Mikal Gilmore,4.52,1563892871,9.78156E+12,eng,191,37038,767,9/3/1999,Vertigo,
25106,Fables & Reflections (The Sandman  #6),Neil Gaiman/Bryan Talbot/Stan Woch/P. Craig Russell/Shawn McManus/John Watkiss/Jill Thompson/Duncan Eagleson/Kent Williams/Todd Klein,4.45,1563891069,9.78156E+12,eng,263,40736,776,3/10/1999,DC Comics,
25109,Common Ground: A Turbulent Decade in the Lives of Three American Families,J. Anthony Lukas,4.28,394746163,9.78039E+12,eng,688,2061,194,8/12/1986,Vintage,
25112,Common Ground: The Water  Earth  and Air We Share,Molly Bang,3.74,590100564,9.78059E+12,eng,40,98,29,10/1/1997,Blue Sky Press,
25118,Uncommon Ground: Rethinking the Human Place in Nature,William Cronon,4.16,393315118,9.78039E+12,eng,560,664,23,10/17/1996,W. W. Norton  Company,
25120,Uncommon Grounds (Maggy Thorsen Mystery #1),Sandra Balzo,3.61,1410402363,9.78141E+12,en-US,245,187,41,9/1/2005,Five Star Trade,
25129,The Ecological Approach to Visual Perception,James J. Gibson,4.26,898599598,9.7809E+12,eng,348,139,12,9/1/1986,Psychology Press,
25142,Fucked By Rock + Cd,Mark Manning,3.96,1840680733,9.78184E+12,eng,205,1,0,10/1/2001,Creation Books,
25148,The Fuck-Up,Arthur Nersesian,3.55,671027638,9.78067E+12,eng,304,10655,414,5/1/1999,MTV Books,
25150,Pledged: The Secret Life of Sororities,Alexandra Robbins,3.18,1401300464,9.7814E+12,en-US,384,245,30,4/14/2004,Hyperion,
25152,Uzumaki: Spiral into Horror  Vol. 1,Junji Ito/¥ìÃÃ¼í¤G,4.32,1569317143,9.78157E+12,eng,208,12618,774,10/6/2001,Viz Media,
25153,Uzumaki: Spiral into Horror  Vol. 2.,Junji Ito/¥ìÃÃ¼í¤G,4.33,1591160332,9.78159E+12,eng,208,7275,286,7/6/2002,Viz Media,
25154,Uzumaki: Spiral Into Horror  Vol. 3,Junji Ito/¥ìÃÃ¼í¤G,4.27,1591160480,9.78159E+12,eng,250,6790,337,10/6/2002,Viz Media,
25170,Dust (Richard Jury  #21),Martha Grimes,3.64,670037869,9.78067E+12,eng,342,2612,286,2/1/2007,Viking Books,
25171,The Old Wine Shades (Richard Jury  #20),Martha Grimes,3.6,451220722,9.78045E+12,eng,391,2628,273,3/6/2007,Signet,
25172,The Dirty Duck (Richard Jury  #4),Martha Grimes,3.94,451411390,9.78045E+12,eng,320,3861,140,6/1/2004,Onyx,
25173,Belle Ruin (Emma Graham  #3),Martha Grimes,3.5,451219449,9.78045E+12,eng,368,1158,118,9/1/2006,Berkley Books,
25174,Jerusalem Inn (Richard Jury  #5),Martha Grimes,3.96,451411617,9.78045E+12,eng,320,3542,154,11/2/2004,Onyx,
25175,The Anodyne Necklace (Richard Jury  #3),Martha Grimes,4.04,451410890,9.78045E+12,eng,310,6046,174,1/6/2004,Onyx,
25176,The Man With a Load of Mischief (Richard Jury  #1),Martha Grimes,3.99,451410815,9.78045E+12,eng,272,14812,461,2/4/2003,Berkley Books,
25177,The Five Bells and Bladebone (Richard Jury  #9),Martha Grimes,3.93,451410386,9.78045E+12,eng,334,2884,97,6/1/2002,NAL,
25179,Blankets,Craig Thompson,4.05,1891830430,9.78189E+12,eng,592,86159,5727,8/18/2003,Top Shelf Productions,
25190,Beauty's Release (Sleeping Beauty  #3),A.N. Roquelaure/Anne Rice,3.71,452281458,9.78045E+12,eng,238,23970,570,5/1/1999,Penguin Books,
25191,A Personal Matter,Kenzabur? ?e/John Nathan,3.89,802150616,9.7808E+12,eng,165,7081,543,1/13/1994,Grove Press,
25192,Teach Us To Outgrow Our Madness,Kenzabur? ?e/John Nathan,3.86,714530484,9.78071E+12,eng,276,44,1,3/4/2000,Marion Boyars Publishers,
25198,Rouse Up  O Young Men of the New Age!,Kenzabur? ?e,3.69,1843540789,9.78184E+12,eng,272,282,25,7/10/2003,Atlantic Books,
25200,Silence,Sh?saku End?/William Johnston,4.08,800871863,9.7808E+12,eng,201,17485,2100,1/1/1999,Taplinger Publishing,
25201,Deep River,Sh?saku End?/Van C. Gessel,3.92,081121320X,9.78081E+12,eng,216,1567,182,5/1/1994,New Directions Publishing Corporation,
25210,The Golden Country,Sh?saku End?/Francis Mathy,3.79,804833370,9.7808E+12,eng,128,47,4,8/15/2003,Tuttle Publishing,
25216,Eden: It's an Endless World  Volume 3 (Eden: It's an Endless World  #3),Hiroki Endo,4.2,1593075294,9.78159E+12,eng,224,421,14,5/16/2006,Dark Horse Manga,
25225,The Samurai,Sh?saku End?/Van C. Gessel,3.96,811213463,9.78081E+12,eng,272,1689,157,4/17/1997,New Directions,
25226,Tuck Everlasting,Natalie Babbitt,3.87,374480133,9.78037E+12,en-US,139,1538,184,3/1/2005,Farrar Straus Giroux,
25241,The Philosophy of History,Georg Wilhelm Friedrich Hegel/J. Sibree/C.J. Friedrich/Charles Hegel,3.82,486437558,9.78049E+12,eng,480,2762,71,9/10/2004,Dover Publications,
25242,Reason in History,Georg Wilhelm Friedrich Hegel/Robert S. Hartman,3.65,23513209,9.78002E+12,eng,95,451,17,12/24/1995,Pearson,
25244,The Essential Writings,Georg Wilhelm Friedrich Hegel,3.86,61318310,9.78006E+12,ger,368,71,6,4/21/1977,Harper Perennial,
25245,Introduction to the Philosophy of History with Selections from The Philosophy of Right,Georg Wilhelm Friedrich Hegel/Leo Rauch,3.76,872200566,9.78087E+12,eng,106,1088,52,6/1/1988,Hackett Publishing Company  Inc.,
25246,Hegel: A Very Short Introduction,Peter Singer,3.86,019280197X,9.78019E+12,eng,131,1141,122,12/6/2001,Oxford University Press,
25248,Elements of the Philosophy of Right,Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss,3.87,521348889,9.78052E+12,eng,569,2882,48,10/25/1991,Cambridge University Press,
25252,Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German,Kurt Reiter,4,844222593,9.78084E+12,ger,88,4,2,1/1/1989,McGraw-Hill/Glencoe,
25257,Mein Urgrosvater  die Helden und ich,James Kruss,4.3,3551552711,9.78355E+12,ger,250,16,1,12/1/2002,Carlsen,
25260,American Dragons: Twenty-five Asian American Voices,Laurence Yep/Kam Mak/Ann Tashi Slater,3.45,64406032,9.78006E+12,eng,256,66,10,9/7/1995,HarperCollins Publishers,
25268,The Rainbow People,Laurence Yep/David Wiesner,3.75,64404412,9.78006E+12,eng,208,206,47,8/30/1992,HarperCollins,
25278,Child of the Owl (Golden Mountain Chronicles  #7),Laurence Yep,3.61,006440336X,9.78006E+12,eng,288,437,31,5/8/2001,HarperCollins,
25279,Dragon's Gate (Golden Mountain Chronicles  #3),Laurence Yep,3.67,64404897,9.78006E+12,en-US,352,1845,128,1/23/2001,HarperCollins,
25282,Man Who Tricked a Ghost,Laurence Yep/Isadore Seltzer,3.83,081673030X,9.78082E+12,eng,32,39,6,9/13/1997,Troll Communications,
25286,The Dragon Prince: A Chinese Beauty & the Beast Tale,Laurence Yep/Kam Mak,3.93,64435180,9.78006E+12,eng,32,355,44,1/9/1999,HarperCollins,
25295,The Legend of Huma (Dragonlance: Heroes  #1),Richard A. Knaak,4.03,078693137X,9.78079E+12,en-US,379,17274,113,1/1/2004,Wizards of the Coast,
25296,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,765348756,9.78077E+12,en-US,561,7525,376,3/6/2007,Tor Fantasy,
25299,Investing in Real Estate,Andrew James McLean/Gary W. Eldred,3.82,471741205,9.78047E+12,eng,314,200,12,11/1/2005,John Wiley & Sons,
25307,No god but God: The Origins  Evolution and Future of Islam,Reza Aslan,4.12,812971892,9.78081E+12,eng,310,16918,1107,1/10/2006,Random House Trade,
25319,Flashman on the March (The Flashman Papers  #12),George MacDonald Fraser,4.08,1400096464,9.7814E+12,en-US,352,1646,66,11/14/2006,Anchor,
25320,March Upcountry (Empire of Man  #1),David Weber/John Ringo,4.18,743435389,9.78074E+12,eng,608,9721,239,5/1/2002,Baen,
25321,King of the Middle March,Kevin Crossley-Holland,3.82,439266017,9.78044E+12,eng,432,1334,47,3/1/2006,Scholastic Inc.,
25329,The Dobe Ju/'hoansi,Richard B. Lee,3.58,155063332,9.78016E+12,eng,272,356,25,2/4/2002,Wadsworth Publishing Company,
25332,Ju-on Volume 1 (?«è  #1),Kei Ohishi/Joe Swift,3.82,159582071X,9.7816E+12,eng,240,348,31,9/19/2006,Dark Horse Manga,
25344,Get Out of My Life  but First Could You Drive Me & Cheryl to the Mall?,Anthony E. Wolf,3.96,374528535,9.78037E+12,eng,240,1380,250,8/21/2002,Farrar  Straus and Giroux,
25347,Out of Egypt (Christ the Lord  #1),Anne Rice,3.58,345436830,9.78035E+12,eng,350,11519,981,10/31/2006,Ballantine Books,
25348,Get Out of Your Mind and Into Your Life: The New Acceptance and Commitment Therapy,Steven C. Hayes/Spencer  Smith,4.05,1572244259,9.78157E+12,eng,224,1506,86,11/1/2005,New Harbinger Publications,
25349,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Processing Disorder,Carol Stock Kranowitz/T.J. Wylie,4.22,399532714,9.7804E+12,en-US,352,1223,65,8/1/2006,TarcherPerigee,
25350,Out of the Silent Planet (The Space Trilogy  #1),C.S. Lewis,3.93,7157150,9.78001E+12,eng,224,58756,2528,12/5/2005,HarperCollins,
25352,Coming Out,Danielle Steel,3.51,385338325,9.78039E+12,eng,210,4160,241,6/27/2006,Delacorte Press,
25353,Shutting Out the Sky: Life in the Tenements of New York  1880-1924,Deborah Hopkinson,4.05,439375908,9.78044E+12,eng,144,195,37,10/1/2003,Orchard Books,
25355,Art Out of Time: Unknown Comics Visionaries  1900-1969,Dan Nadel,4.05,810958384,9.78081E+12,eng,320,226,24,6/1/2006,Abrams,
25359,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Integration Dysfunction,Carol Stock Kranowitz/T.J. Wylie/Trude Turnquist,4.22,399528431,9.7804E+12,en-US,352,148,9,1/7/2003,Perigee Trade,
25363,Shout Out Loud! 3,Satosumi Takaguchi,3.92,1598163183,9.7816E+12,eng,190,88,2,12/12/2006,TokyoPop,
25365,Out,Natsuo Kirino/Stephen Snyder,3.92,1400078377,9.7814E+12,eng,400,18671,1894,1/4/2005,Vintage,
25367,Disparitions,Natsuo Kirino,3.81,2268042618,9.78227E+12,fre,453,104,9,5/27/2002,Bertrand,
25368,Die Umarmung des Todes,Natsuo Kirino,3.92,3442309174,9.78344E+12,ger,607,6,2,3/1/2003,Goldmann,
25372,Are We There Yet?,David Levithan,3.49,375839569,9.78038E+12,en-US,215,117,19,12/24/2008,Random House Children's Books,
25373,Nick & Norah's Infinite Playlist,Rachel Cohn/David Levithan,3.71,375835318,9.78038E+12,eng,183,65091,2971,5/23/2006,Alfred A. Knopf Books for Young Readers,
25375,How to Make Money Like a Porn Star,Neil Strauss/Jenna Jameson,3.32,60884053,9.78006E+12,en-US,128,164,6,9/26/2006,It Books,
25376,The Mystery Method: How to Get Beautiful Women Into Bed,Mystery/Neil Strauss,3.7,312360118,9.78031E+12,en-US,240,2208,116,2/6/2007,St. Martin's Press,
25378,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss/Vince Neil/Nikki Sixx/Mick Mars/Tommy Lee,4.16,60989157,9.78006E+12,eng,431,28405,1794,7/9/2002,Dey Street Books,
25379,Memoires de l'Enfer,Marilyn Manson/Neil Strauss/Gilles Vaugeois,3.89,2207249107,9.78221E+12,fre,269,78,3,11/15/2000,Denoel,
25395,Una Vida Con Proposito Volumen 6,Rick Warren,4.35,1417499737,9.78142E+12,spa,56,26,3,5/31/2005,Vida,
25401,Maya,Jostein Gaarder/James Anderson,3.6,753811464,9.78075E+12,eng,352,3704,136,5/10/2011,Phoenix,
25403,The Orange Girl,Jostein Gaarder/James Anderson,3.92,753819929,9.78075E+12,eng,151,12162,709,7/6/2005,Phoenix,
25406,Sophie's World,Jostein Gaarder/Paulette Moller,3.92,374530718,9.78037E+12,en-US,518,4399,515,3/20/2007,Farrar  Straus and Giroux,
25407,That Same Flower: Floria Aemilia's Letter to St. Augustine,Jostein Gaarder/Anne   Born,3.67,374253846,9.78037E+12,eng,167,70,12,2/28/1998,Farrar Straus and Giroux,
25409,Identity and Violence: The Illusion of Destiny,Amartya Sen/£N?£\ £E£j£o£n£m£j£k£j?£f£j£o,3.84,393329291,9.78039E+12,eng,240,1227,124,2/17/2007,W. W. Norton  Company,
25419,When I Was Puerto Rican,Esmeralda Santiago,4.02,679756760,9.78068E+12,eng,274,8632,560,10/11/1994,Vintage Books USA,
25426,Delwau Duon: Peintiadau Nicholas Evans = Symphonies in Black: The Paintings of Nicholas Evans,Nicholas    Evans/Rhonda  Evans,5,862431352,9.78086E+12,wel,150,1,0,6/22/1987,Y Lolfa,
25431,Psychonavigation: Techniques for Travel Beyond Time,John Perkins,4.1,089281800X,9.78089E+12,eng,144,65,3,9/1/1999,Destiny Books,
25433,The Stress-free Habit: Powerful Techniques for Health & Longevity from the Andes  Yucatan & the Far East,John Perkins,3.84,892812923,9.78089E+12,en-US,104,17,1,5/1/1989,Healing Arts Press,
25435,Let Justice Roll Down,John M. Perkins/Shane Claiborne,4.35,830743073,9.78083E+12,eng,219,767,89,12/6/2006,Regal Books,
25440,The Namesake: A Portrait of the Film Based on the Novel by Jhumpa Lahiri,Mira Nair/Jhumpa Lahiri,4.05,1557047413,9.78156E+12,eng,144,621,26,12/1/2006,Newmarket,
25444,The Collected Poems of Robert Penn Warren,Robert Penn Warren/John Burt/Harold Bloom,4.37,807123331,9.78081E+12,eng,838,173,10,10/1/1998,LSU Press,
25449,The Cave,Robert Penn Warren/James H. Justus/Xavier Pamies,3.73,813191556,9.78081E+12,eng,424,95,16,2/24/2006,University Press of Kentucky,
25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9.78142E+12,eng,10,14,6,11/1/2005,Recorded Books,
25457,The Little Baby Snoogle-Fleejer,Jimmy Carter/Amy Carter,3.17,812927311,9.78081E+12,eng,24,42,11,11/21/1995,Crown,
25458,Keeping Faith: Memoirs of a President,Jimmy Carter,3.83,1557283303,9.78156E+12,en-US,640,247,13,7/1/1995,University of Arkansas Press,
25460,Animal  Vegetable  Miracle: A Year of Food Life,Barbara Kingsolver/Steven L. Hopp/Camille Kingsolver/Richard A. Houser,4.04,60852550,9.78006E+12,eng,370,86290,9497,5/1/2007,HarperCollins Publishers,
25463,The Essential John Nash,John F. Nash/Harold William Kuhn/Sylvia Nasar,3.89,691096104,9.78069E+12,eng,244,78,4,3/18/2007,Princeton University Press,
25473,Z for Zachariah,Robert C. O'Brien,3.66,1416939210,9.78142E+12,eng,250,1030,231,7/10/2007,Simon Pulse,
25489,The Anatomy of Human Destructiveness,Erich Fromm,4.21,080501604X,9.78081E+12,eng,576,2102,38,2/15/1992,Holt Paperbacks,
